ncol,nrow,population,allroads,mainroads,secroads,industries,traffic_points
42.0,26.0,2759.0,1.1,0.0,0.0,0.0,0.0
43.0,26.0,239.0,0.0,0.0,0.0,0.0,0.0
44.0,26.0,79.0,0.0,0.0,0.0,0.0,0.0
45.0,26.0,104.0,0.0,0.0,0.0,0.0,1.0
46.0,26.0,104.0,0.0,0.0,0.0,0.0,0.0
47.0,26.0,36.0,0.0,1.3,0.0,0.0,0.0
48.0,26.0,146.0,0.0,0.8,0.0,0.0,0.0
49.0,26.0,79.0,0.0,0.0,0.0,0.0,0.0
50.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0
1.0,27.0,299.0,0.8,0.0,0.0,0.0,0.0
2.0,27.0,112.0,0.0,0.0,0.0,0.0,1.0
3.0,27.0,210.0,0.0,0.0,0.0,0.0,0.0
4.0,27.0,146.0,0.0,0.0,0.0,0.0,0.0
5.0,27.0,164.0,0.0,0.0,0.0,0.0,0.0
6.0,27.0,238.0,0.5,0.0,0.0,0.0,0.0
7.0,27.0,323.0,0.2,1.2,0.0,0.0,0.0
8.0,27.0,5547.0,0.0,0.0,0.0,0.0,0.0
9.0,27.0,450.0,0.0,0.0,0.0,0.0,0.0
10.0,27.0,334.0,0.0,0.0,0.0,0.0,0.0
11.0,27.0,101.0,0.0,0.0,0.0,0.0,0.0
12.0,27.0,94.0,0.9,0.0,0.0,0.0,0.0
13.0,27.0,383.0,0.5,0.0,0.0,0.0,0.0
14.0,27.0,86.0,1.0,0.0,0.4,0.0,6.0
15.0,27.0,275.0,0.2,0.0,1.4,0.5,9.0
16.0,27.0,176.0,1.1,0.0,0.0,0.5,1.0
17.0,27.0,321.0,3.0,0.0,0.0,0.5,0.0
18.0,27.0,453.0,1.7,0.0,0.0,0.0,2.0
19.0,27.0,351.0,0.6,2.4,0.0,0.5,4.0
20.0,27.0,3434.0,0.9,0.0,0.0,0.5,7.0
21.0,27.0,7007.0,1.1,0.0,0.0,0.5,1.0
22.0,27.0,7475.0,9.0,0.0,0.0,0.5,13.0
23.0,27.0,16369.0,14.1,2.3,2.1,1.0,15.0
24.0,27.0,9186.0,11.9,0.0,4.6,1.0,47.0
25.0,27.0,9977.0,6.7,0.0,2.3,1.0,24.0
26.0,27.0,9729.0,14.2,2.7,1.2,1.0,26.0
27.0,27.0,9185.0,18.5,2.2,2.8,1.0,30.0
28.0,27.0,48815.0,7.3,2.2,1.7,1.0,23.0
29.0,27.0,11679.0,3.3,5.9,2.3,1.0,41.0
30.0,27.0,21879.0,2.3,2.1,2.5,0.5,4.0
31.0,27.0,22589.0,4.5,1.2,0.0,0.5,5.0
32.0,27.0,25227.0,5.3,0.0,0.1,0.5,2.0
33.0,27.0,37842.0,8.0,0.0,0.0,0.5,10.0
34.0,27.0,25143.0,7.9,0.5,0.0,1.0,20.0
35.0,27.0,9094.0,6.0,3.6,0.1,1.0,30.0
36.0,27.0,5279.0,13.1,0.0,0.1,1.0,21.0
37.0,27.0,3432.0,12.7,0.0,1.3,1.0,31.0
38.0,27.0,3952.0,6.5,0.0,0.0,1.0,33.0
39.0,27.0,355.0,7.9,2.3,0.0,0.5,2.0
40.0,27.0,2574.0,1.5,0.0,0.6,0.0,2.0
41.0,27.0,1050.0,2.5,0.0,0.0,0.5,3.0
42.0,27.0,104.0,0.1,0.0,0.0,0.0,0.0
43.0,27.0,231.0,0.0,0.0,0.0,0.0,2.0
44.0,27.0,104.0,0.0,0.0,0.0,0.0,0.0
45.0,27.0,104.0,0.0,0.0,0.0,0.0,0.0
46.0,27.0,103.0,0.0,0.0,0.0,0.0,1.0
47.0,27.0,104.0,0.0,0.0,0.0,0.0,0.0
48.0,27.0,954.0,0.0,0.8,0.0,0.0,0.0
49.0,27.0,118.0,0.0,0.8,0.0,0.0,0.0
50.0,27.0,118.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,491.0,1.1,0.0,0.0,0.0,0.0
2.0,28.0,314.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,329.0,0.0,0.0,0.0,0.0,0.0
4.0,28.0,231.0,0.0,0.0,0.0,0.0,0.0
5.0,28.0,168.0,0.7,0.0,0.0,0.0,0.0
6.0,28.0,407.0,0.9,0.0,0.0,0.0,0.0
7.0,28.0,321.0,0.0,1.1,0.0,0.0,0.0
8.0,28.0,842.0,0.0,0.0,0.0,0.0,0.0
9.0,28.0,408.0,0.0,0.0,0.0,0.0,0.0
10.0,28.0,487.0,0.0,0.0,0.0,0.0,0.0
11.0,28.0,286.0,1.2,0.0,0.0,0.0,0.0
12.0,28.0,505.0,0.7,0.0,0.0,0.0,0.0
13.0,28.0,1101.0,0.0,0.0,0.0,0.0,1.0
14.0,28.0,992.0,0.0,0.0,0.0,0.0,3.0
15.0,28.0,7841.0,0.7,0.0,0.0,0.0,7.0
16.0,28.0,533.0,0.0,0.0,0.0,0.0,0.0
17.0,28.0,264.0,0.6,0.0,0.0,0.0,1.0
18.0,28.0,384.0,0.8,0.0,0.0,0.0,1.0
19.0,28.0,213.0,0.0,1.7,0.0,0.0,0.0
20.0,28.0,1414.0,1.2,0.7,0.0,0.5,0.0
21.0,28.0,10515.0,5.5,0.0,2.3,1.0,40.0
22.0,28.0,12626.0,5.8,0.0,5.0,2.0,67.0
23.0,28.0,30355.0,8.4,2.3,1.9,1.0,44.0
24.0,28.0,23099.0,9.1,0.0,0.9,1.0,35.0
25.0,28.0,31311.0,7.7,0.0,2.8,1.0,27.0
26.0,28.0,41171.0,9.1,0.0,3.8,1.0,36.0
27.0,28.0,53958.0,14.1,0.0,0.1,1.0,20.0
28.0,28.0,75027.0,17.7,0.0,0.0,1.0,25.0
29.0,28.0,47621.0,5.4,0.2,0.6,0.5,3.0
30.0,28.0,25793.0,1.5,2.5,1.5,0.5,13.0
31.0,28.0,28426.0,3.7,2.5,0.0,0.5,4.0
32.0,28.0,42882.0,1.3,0.6,1.7,0.5,10.0
33.0,28.0,39707.0,12.3,0.0,2.0,1.0,9.0
34.0,28.0,19118.0,11.5,0.0,0.0,1.0,6.0
35.0,28.0,18372.0,10.1,1.1,1.3,5.0,82.0
36.0,28.0,21116.0,6.2,3.0,1.9,5.0,79.0
37.0,28.0,17967.0,10.6,1.5,0.0,1.0,23.0
38.0,28.0,7296.0,8.1,0.0,0.0,2.0,60.0
39.0,28.0,1206.0,4.7,2.3,0.0,0.5,3.0
40.0,28.0,762.0,0.5,0.0,0.0,0.0,0.0
41.0,28.0,382.0,0.7,0.0,0.0,0.0,0.0
42.0,28.0,209.0,0.0,0.0,0.0,0.0,0.0
43.0,28.0,461.0,0.0,0.0,0.0,0.0,0.0
44.0,28.0,173.0,0.0,0.0,0.0,0.0,0.0
45.0,28.0,139.0,0.0,0.0,0.0,0.0,0.0
46.0,28.0,1756.0,0.0,0.3,0.0,0.5,0.0
47.0,28.0,2736.0,0.0,1.4,0.0,0.0,1.0
48.0,28.0,381.0,0.0,1.1,0.0,0.0,1.0
49.0,28.0,197.0,0.0,0.0,0.0,0.0,0.0
50.0,28.0,209.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,224.0,1.1,0.0,0.0,0.0,0.0
2.0,29.0,44.0,0.0,0.0,0.0,0.0,0.0
3.0,29.0,457.0,0.0,0.0,0.0,0.0,0.0
4.0,29.0,114.0,0.0,0.0,0.0,0.0,0.0
5.0,29.0,143.0,0.5,0.0,0.0,0.0,0.0
6.0,29.0,111.0,0.0,0.0,0.0,0.0,0.0
7.0,29.0,249.0,0.0,1.1,0.0,0.0,0.0
8.0,29.0,298.0,0.0,0.0,0.0,0.0,0.0
9.0,29.0,90.0,0.0,0.0,0.0,0.0,0.0
10.0,29.0,224.0,0.2,0.0,0.0,0.0,0.0
11.0,29.0,206.0,1.5,0.0,0.0,0.0,0.0
12.0,29.0,206.0,1.2,0.0,0.1,0.0,0.0
13.0,29.0,628.0,0.7,0.0,0.0,0.5,1.0
14.0,29.0,356.0,0.0,0.0,0.0,0.0,0.0
15.0,29.0,445.0,0.1,0.0,0.0,0.0,1.0
16.0,29.0,262.0,0.8,0.0,0.0,0.0,0.0
17.0,29.0,131.0,0.0,0.0,0.0,0.0,0.0
18.0,29.0,232.0,1.6,0.0,0.0,0.5,0.0
19.0,29.0,154.0,1.6,0.0,0.0,0.5,6.0
20.0,29.0,92.0,1.2,2.4,1.7,1.0,42.0
21.0,29.0,340.0,2.5,0.0,0.1,0.5,3.0
22.0,29.0,2382.0,4.0,0.0,0.8,0.5,4.0
23.0,29.0,12360.0,8.2,2.3,0.0,1.0,12.0
24.0,29.0,9718.0,7.8,0.0,0.0,1.0,25.0
25.0,29.0,4420.0,7.4,0.0,1.4,1.0,35.0
26.0,29.0,17358.0,7.8,0.0,0.2,1.0,24.0
27.0,29.0,16444.0,10.4,0.0,0.0,1.0,40.0
28.0,29.0,23847.0,9.8,0.0,0.0,0.5,14.0
29.0,29.0,21072.0,7.4,1.1,1.2,1.0,28.0
30.0,29.0,15260.0,5.8,2.7,0.0,2.0,55.0
31.0,29.0,2639.0,1.6,0.0,0.0,0.0,3.0
32.0,29.0,5927.0,5.2,1.7,0.4,1.0,25.0
33.0,29.0,8683.0,17.2,2.8,0.3,1.0,49.0
34.0,29.0,5441.0,17.6,0.5,2.0,1.0,15.0
35.0,29.0,6471.0,7.1,0.0,2.3,0.5,7.0
36.0,29.0,9187.0,4.1,0.9,0.6,1.0,25.0
37.0,29.0,9557.0,6.6,0.5,0.0,4.0,21.0
38.0,29.0,9182.0,2.7,1.2,0.0,0.5,6.0
39.0,29.0,621.0,2.8,3.4,0.0,0.5,14.0
40.0,29.0,556.0,1.2,0.0,0.0,0.5,4.0
41.0,29.0,413.0,0.0,0.0,0.0,0.0,0.0
42.0,29.0,238.0,0.0,0.0,0.0,0.0,0.0
43.0,29.0,264.0,0.0,0.0,0.0,0.0,0.0
44.0,29.0,70.0,0.0,0.0,0.0,0.0,0.0
45.0,29.0,78.0,0.0,0.0,0.0,0.0,0.0
46.0,29.0,118.0,0.0,1.2,0.0,0.0,4.0
47.0,29.0,104.0,0.0,0.0,0.0,0.0,0.0
48.0,29.0,139.0,0.0,0.0,0.0,0.0,0.0
49.0,29.0,917.0,0.0,0.0,0.0,0.5,0.0
50.0,29.0,93.0,0.0,0.0,0.0,0.0,0.0
1.0,30.0,224.0,1.1,0.0,0.0,0.0,1.0
2.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0
3.0,30.0,282.0,0.0,0.0,0.0,0.0,0.0
4.0,30.0,143.0,0.0,0.0,0.0,0.0,0.0
5.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0
6.0,30.0,67.0,0.0,0.0,0.0,0.0,0.0
7.0,30.0,36.0,0.0,1.1,0.0,0.0,0.0
8.0,30.0,164.0,0.0,0.0,0.0,0.0,0.0
9.0,30.0,206.0,0.0,0.0,0.0,0.0,0.0
10.0,30.0,224.0,1.4,0.0,0.0,0.0,0.0
11.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0
12.0,30.0,296.0,0.0,0.0,0.0,0.0,0.0
13.0,30.0,487.0,0.7,0.0,0.0,0.0,0.0
14.0,30.0,281.0,1.1,0.0,0.0,0.0,0.0
15.0,30.0,377.0,1.1,0.0,0.0,0.5,0.0
16.0,30.0,232.0,1.0,0.0,0.0,0.0,2.0
17.0,30.0,101.0,1.2,0.0,0.0,0.0,0.0
18.0,30.0,5189.0,0.4,0.0,0.0,0.5,0.0
19.0,30.0,767.0,1.3,0.0,0.0,0.5,3.0
20.0,30.0,134.0,0.0,2.4,0.0,0.5,3.0
21.0,30.0,134.0,0.0,0.0,0.0,0.0,0.0
22.0,30.0,120.0,1.8,0.0,0.0,0.0,0.0
23.0,30.0,7711.0,3.6,0.7,0.0,0.5,5.0
24.0,30.0,12931.0,6.2,1.7,1.5,1.0,36.0
25.0,30.0,6104.0,7.4,0.0,0.1,1.0,39.0
26.0,30.0,14389.0,6.0,0.0,0.0,1.0,21.0
27.0,30.0,8222.0,5.8,0.0,0.0,3.0,15.0
28.0,30.0,28581.0,2.9,0.0,0.2,0.5,4.0
29.0,30.0,23706.0,5.5,2.5,1.5,1.0,25.0
30.0,30.0,19185.0,5.7,0.6,0.0,1.0,23.0
31.0,30.0,39285.0,2.1,0.0,0.0,0.5,2.0
32.0,30.0,17277.0,1.1,0.0,0.0,0.5,1.0
33.0,30.0,5340.0,3.2,2.2,0.0,0.5,9.0
34.0,30.0,645.0,1.9,0.1,0.0,0.5,0.0
35.0,30.0,519.0,1.1,0.0,1.4,0.5,0.0
36.0,30.0,2471.0,3.0,0.0,1.6,1.0,23.0
37.0,30.0,3165.0,3.5,1.3,0.9,7.0,21.0
38.0,30.0,15974.0,6.3,0.0,0.0,6.0,17.0
39.0,30.0,569.0,2.4,2.5,0.0,0.5,9.0
40.0,30.0,669.0,0.6,1.3,0.0,0.0,2.0
41.0,30.0,8228.0,0.0,0.5,0.0,0.0,5.0
42.0,30.0,397.0,0.0,0.0,0.0,0.0,0.0
43.0,30.0,1563.0,0.0,0.0,0.0,0.0,4.0
44.0,30.0,222.0,0.0,0.0,0.0,0.0,0.0
45.0,30.0,67.0,0.0,1.0,0.0,0.5,5.0
46.0,30.0,201.0,0.0,0.5,0.0,0.5,0.0
47.0,30.0,79.0,0.0,0.0,0.0,0.0,0.0
48.0,30.0,139.0,0.0,0.0,0.0,0.0,0.0
49.0,30.0,104.0,0.0,0.0,0.0,0.0,0.0
50.0,30.0,104.0,0.0,0.0,0.0,0.0,0.0
1.0,31.0,303.0,1.1,0.0,0.0,0.0,1.0
2.0,31.0,812.0,0.0,0.0,0.0,0.0,0.0
3.0,31.0,168.0,0.0,0.0,0.0,0.0,0.0
4.0,31.0,111.0,0.0,0.0,0.0,0.0,0.0
5.0,31.0,127.0,0.0,0.0,0.0,0.0,0.0
6.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0
7.0,31.0,81.0,0.0,1.1,0.0,0.0,0.0
8.0,31.0,133.0,0.0,0.0,0.0,0.0,0.0
9.0,31.0,224.0,0.9,0.0,0.0,0.0,0.0
10.0,31.0,112.0,0.4,0.0,0.0,0.0,0.0
11.0,31.0,149.0,0.0,0.0,0.0,0.0,0.0
12.0,31.0,83.0,0.0,0.0,0.0,0.0,1.0
13.0,31.0,223.0,0.0,0.0,0.0,0.0,0.0
14.0,31.0,110.0,0.0,0.0,0.0,0.0,0.0
15.0,31.0,382.0,0.0,0.0,0.0,0.0,0.0
16.0,31.0,299.0,0.0,0.0,0.0,0.0,0.0
17.0,31.0,76.0,0.4,0.0,0.0,0.5,5.0
18.0,31.0,18914.0,1.3,0.0,0.0,1.0,24.0
19.0,31.0,3407.0,0.3,0.0,0.0,0.5,17.0
20.0,31.0,81.0,0.1,1.0,0.0,0.5,0.0
21.0,31.0,45.0,0.4,1.4,0.0,0.5,0.0
22.0,31.0,271.0,0.4,0.0,0.0,0.0,0.0
23.0,31.0,1293.0,2.0,0.0,1.8,1.0,18.0
24.0,31.0,5801.0,5.3,2.3,0.1,1.0,25.0
25.0,31.0,872.0,5.8,0.0,0.0,0.5,13.0
26.0,31.0,6291.0,5.1,0.0,0.0,0.5,3.0
27.0,31.0,6961.0,7.0,0.0,1.1,3.0,6.0
28.0,31.0,30401.0,6.2,0.0,1.2,1.0,24.0
29.0,31.0,52804.0,3.8,3.0,0.5,1.0,44.0
30.0,31.0,44004.0,5.1,3.9,1.0,4.0,130.0
31.0,31.0,43685.0,8.5,0.9,0.0,1.0,46.0
32.0,31.0,40979.0,4.6,0.0,0.0,0.5,2.0
33.0,31.0,2334.0,2.1,0.8,0.0,0.5,11.0
34.0,31.0,8022.0,3.7,1.5,0.0,0.5,17.0
35.0,31.0,202.0,2.1,0.0,0.0,0.0,0.0
36.0,31.0,16661.0,2.2,0.0,0.0,0.5,7.0
37.0,31.0,1298.0,3.1,0.5,0.0,1.0,29.0
38.0,31.0,14555.0,2.9,1.5,0.0,3.0,15.0
39.0,31.0,644.0,2.5,2.2,0.0,0.5,12.0
40.0,31.0,576.0,0.0,0.0,0.0,0.0,0.0
41.0,31.0,562.0,0.0,0.7,0.0,0.0,4.0
42.0,31.0,592.0,0.0,1.1,0.0,0.0,2.0
43.0,31.0,2022.0,0.0,1.0,0.0,0.0,3.0
44.0,31.0,809.0,0.0,1.6,0.0,0.0,0.0
45.0,31.0,8806.0,0.0,0.9,0.0,0.5,1.0
46.0,31.0,76.0,0.0,0.0,0.0,0.0,0.0
47.0,31.0,69.0,0.0,0.0,0.0,0.0,0.0
48.0,31.0,265.0,0.0,0.0,0.0,0.0,0.0
49.0,31.0,161.0,0.0,0.0,0.0,0.0,0.0
50.0,31.0,104.0,0.0,0.0,0.0,0.0,0.0
1.0,32.0,62.0,1.1,0.0,0.0,0.0,0.0
2.0,32.0,36.0,0.0,0.0,0.0,0.0,0.0
3.0,32.0,136.0,0.0,0.0,0.0,0.0,0.0
4.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0
5.0,32.0,45.0,0.0,0.0,0.0,0.0,0.0
6.0,32.0,94.0,0.0,0.0,0.0,0.0,0.0
7.0,32.0,219.0,0.0,1.1,0.0,0.0,0.0
8.0,32.0,136.0,0.0,0.0,0.0,0.0,0.0
9.0,32.0,120.0,0.0,0.0,0.0,0.0,0.0
10.0,32.0,150.0,0.4,0.0,0.0,0.0,0.0
11.0,32.0,143.0,0.0,0.0,0.0,0.0,0.0
12.0,32.0,150.0,0.0,0.0,0.0,0.0,1.0
13.0,32.0,1199.0,0.0,0.0,0.0,0.0,0.0
14.0,32.0,244.0,0.0,0.0,0.0,0.0,0.0
15.0,32.0,445.0,0.0,0.0,0.0,0.0,0.0
16.0,32.0,299.0,0.0,0.0,0.0,0.0,0.0
17.0,32.0,393.0,1.5,0.0,0.0,0.5,5.0
18.0,32.0,8206.0,1.2,0.0,0.0,0.5,1.0
19.0,32.0,31.0,0.0,0.0,0.0,0.0,6.0
20.0,32.0,95.0,0.0,0.0,0.0,0.0,0.0
21.0,32.0,270.0,0.0,2.5,0.2,0.5,4.0
22.0,32.0,735.0,0.3,0.0,1.4,1.0,18.0
23.0,32.0,1282.0,1.8,0.0,0.1,0.5,15.0
24.0,32.0,382.0,2.6,2.3,0.0,1.0,22.0
25.0,32.0,235.0,6.2,0.0,0.0,0.5,12.0
26.0,32.0,2306.0,5.7,0.0,0.0,0.5,15.0
27.0,32.0,6852.0,8.9,0.0,0.2,1.0,29.0
28.0,32.0,98921.0,5.7,0.0,1.1,1.0,48.0
29.0,32.0,52585.0,6.6,3.2,0.3,2.0,79.0
30.0,32.0,35988.0,4.3,0.0,0.0,0.5,4.0
31.0,32.0,54455.0,5.3,1.9,0.0,1.0,20.0
32.0,32.0,38134.0,2.5,3.2,0.2,0.5,14.0
33.0,32.0,2210.0,2.4,2.1,0.0,1.0,32.0
34.0,32.0,633.0,1.9,4.4,0.0,0.5,12.0
35.0,32.0,161.0,0.5,2.1,0.0,0.5,5.0
36.0,32.0,590.0,0.9,2.1,0.9,0.5,2.0
37.0,32.0,970.0,1.3,2.1,0.6,1.0,21.0
38.0,32.0,2151.0,0.0,3.1,0.0,1.0,22.0
39.0,32.0,1033.0,0.6,0.0,0.0,0.0,0.0
40.0,32.0,918.0,1.1,0.0,0.0,0.0,0.0
41.0,32.0,839.0,1.0,0.0,0.0,0.0,0.0
42.0,32.0,765.0,1.0,0.0,0.0,0.0,0.0
43.0,32.0,15428.0,1.0,0.0,0.0,0.5,0.0
44.0,32.0,950.0,0.1,0.5,0.0,0.0,0.0
45.0,32.0,874.0,0.0,1.0,0.0,0.0,1.0
46.0,32.0,254.0,0.0,0.0,0.0,0.0,0.0
47.0,32.0,127.0,0.0,0.0,0.0,0.0,0.0
48.0,32.0,910.0,0.0,0.0,0.0,0.0,0.0
49.0,32.0,104.0,0.0,0.0,0.0,0.0,0.0
50.0,32.0,104.0,0.0,0.0,0.0,0.0,0.0
1.0,33.0,287.0,1.1,0.0,0.0,0.0,0.0
2.0,33.0,318.0,0.0,0.0,0.0,0.0,0.0
3.0,33.0,578.0,0.0,0.0,0.0,0.0,0.0
4.0,33.0,445.0,0.2,0.0,0.0,0.0,0.0
5.0,33.0,255.0,0.6,0.0,0.0,0.0,0.0
6.0,33.0,265.0,0.0,0.0,0.0,0.0,0.0
7.0,33.0,314.0,0.0,0.4,0.0,0.0,0.0
8.0,33.0,6708.0,0.3,0.8,0.0,0.0,3.0
9.0,33.0,487.0,0.0,0.0,0.0,0.0,0.0
10.0,33.0,119.0,0.0,0.0,0.0,0.0,0.0
11.0,33.0,86.0,0.0,0.0,0.0,0.0,0.0
12.0,33.0,136.0,0.0,0.0,0.0,0.0,0.0
13.0,33.0,381.0,0.0,0.0,0.0,0.0,0.0
14.0,33.0,566.0,0.0,0.0,0.0,0.0,0.0
15.0,33.0,1018.0,0.0,0.0,1.1,0.0,0.0
16.0,33.0,824.0,1.3,0.0,0.0,0.5,0.0
17.0,33.0,788.0,0.2,0.0,0.0,0.0,0.0
18.0,33.0,903.0,1.1,0.0,0.0,0.5,3.0
19.0,33.0,108.0,0.0,0.0,0.0,0.0,0.0
20.0,33.0,645.0,0.0,0.0,0.3,0.5,3.0
21.0,33.0,603.0,0.0,0.9,1.4,0.5,11.0
22.0,33.0,5367.0,0.0,2.6,0.0,0.5,2.0
23.0,33.0,815.0,0.1,0.1,0.0,0.0,0.0
24.0,33.0,273.0,1.5,1.8,0.0,0.5,11.0
25.0,33.0,2611.0,8.4,0.7,0.4,0.5,17.0
26.0,33.0,209.0,1.2,0.0,0.0,0.5,2.0
27.0,33.0,3603.0,5.6,0.0,0.0,0.5,11.0
28.0,33.0,70991.0,8.0,0.0,0.0,0.5,7.0
29.0,33.0,60103.0,2.5,2.6,0.2,1.0,25.0
30.0,33.0,15640.0,2.0,2.3,1.1,0.5,2.0
31.0,33.0,11980.0,1.2,2.3,1.1,0.5,4.0
32.0,33.0,3210.0,0.3,1.7,0.2,0.5,2.0
33.0,33.0,3725.0,2.3,2.2,0.0,0.5,6.0
34.0,33.0,2026.0,3.0,2.2,0.0,0.5,2.0
35.0,33.0,384.0,1.9,0.0,0.0,0.0,0.0
36.0,33.0,831.0,2.9,0.0,0.0,0.0,1.0
37.0,33.0,917.0,2.1,0.0,0.0,0.0,0.0
38.0,33.0,3146.0,2.8,1.2,0.0,0.0,1.0
39.0,33.0,19262.0,0.5,0.9,0.0,0.5,6.0
40.0,33.0,948.0,0.0,0.0,0.0,0.0,0.0
41.0,33.0,1996.0,0.0,0.0,0.0,0.0,0.0
42.0,33.0,399.0,0.0,0.0,0.0,0.0,1.0
43.0,33.0,1140.0,0.0,0.0,0.0,0.0,0.0
44.0,33.0,1069.0,0.0,0.0,0.0,0.0,0.0
45.0,33.0,1351.0,0.0,0.6,0.0,0.0,0.0
46.0,33.0,8808.0,0.4,1.1,0.0,0.0,3.0
47.0,33.0,1084.0,0.0,0.0,0.0,0.0,0.0
48.0,33.0,499.0,1.2,0.0,0.0,0.0,0.0
49.0,33.0,63.0,0.0,0.0,0.0,0.0,0.0
50.0,33.0,209.0,0.0,0.0,0.0,0.0,0.0
1.0,34.0,120.0,1.5,0.0,0.0,0.0,2.0
2.0,34.0,224.0,1.0,0.0,0.0,0.0,0.0
3.0,34.0,326.0,1.1,0.0,0.0,0.0,0.0
4.0,34.0,112.0,0.8,0.0,0.0,0.0,0.0
5.0,34.0,36.0,0.5,0.0,0.0,0.0,0.0
6.0,34.0,33.0,1.0,0.0,0.0,0.0,0.0
7.0,34.0,120.0,1.0,0.0,0.0,0.0,0.0
8.0,34.0,583.0,1.2,1.2,0.0,0.5,16.0
9.0,34.0,112.0,0.0,0.0,0.0,0.0,0.0
10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0
12.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0
13.0,34.0,165.0,0.0,0.0,0.0,0.0,3.0
14.0,34.0,299.0,0.0,0.0,0.0,0.0,0.0
15.0,34.0,460.0,0.9,0.0,1.1,0.5,6.0
16.0,34.0,317.0,0.2,0.0,0.0,0.5,1.0
17.0,34.0,317.0,0.0,0.0,0.0,0.0,0.0
18.0,34.0,572.0,1.1,0.0,0.0,0.5,0.0
19.0,34.0,93.0,0.0,0.0,0.0,0.0,1.0
20.0,34.0,408.0,0.0,0.0,0.0,0.0,0.0
21.0,34.0,270.0,0.0,0.0,0.0,0.0,0.0
22.0,34.0,60.0,0.0,0.0,0.0,0.0,3.0
23.0,34.0,370.0,0.0,2.4,0.0,0.5,8.0
24.0,34.0,35.0,0.0,2.2,0.0,0.5,15.0
25.0,34.0,312.0,6.8,5.8,0.4,1.0,21.0
26.0,34.0,381.0,2.9,2.4,0.0,0.5,2.0
27.0,34.0,504.0,1.3,2.1,0.0,0.5,2.0
28.0,34.0,4500.0,0.6,2.1,0.0,0.5,3.0
29.0,34.0,18545.0,1.1,4.2,0.0,0.5,16.0
30.0,34.0,885.0,0.2,0.0,0.0,0.0,0.0
31.0,34.0,110.0,1.1,0.0,0.0,0.0,0.0
32.0,34.0,503.0,1.1,0.0,0.0,0.0,0.0
33.0,34.0,2003.0,0.0,0.5,0.9,0.0,0.0
34.0,34.0,1012.0,1.3,3.1,0.0,0.5,13.0
35.0,34.0,163.0,1.7,0.0,0.0,0.0,0.0
36.0,34.0,301.0,1.0,0.0,0.0,0.0,0.0
37.0,34.0,340.0,0.0,0.0,0.0,0.0,0.0
38.0,34.0,1350.0,0.0,0.0,0.0,0.0,0.0
39.0,34.0,674.0,0.0,1.3,0.0,0.0,2.0
40.0,34.0,1028.0,0.0,0.0,0.0,0.0,0.0
41.0,34.0,556.0,0.0,0.0,0.0,0.0,0.0
42.0,34.0,317.0,0.0,0.0,0.0,0.0,0.0
43.0,34.0,600.0,0.0,0.0,0.0,0.0,0.0
44.0,34.0,317.0,0.0,0.0,0.0,0.0,0.0
45.0,34.0,494.0,0.0,0.0,0.0,0.0,0.0
46.0,34.0,553.0,1.9,0.2,0.0,0.5,0.0
47.0,34.0,977.0,1.0,1.3,0.0,0.5,2.0
48.0,34.0,1629.0,0.7,0.4,0.0,0.0,0.0
49.0,34.0,82.0,0.0,0.0,0.0,0.0,0.0
50.0,34.0,111.0,0.7,0.0,0.0,0.0,0.0
1.0,35.0,206.0,0.0,0.0,0.0,0.0,0.0
2.0,35.0,224.0,0.0,0.0,0.0,0.0,0.0
3.0,35.0,120.0,0.0,0.0,0.0,0.0,0.0
4.0,35.0,112.0,0.0,0.0,0.0,0.0,0.0
5.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0
6.0,35.0,112.0,0.0,0.0,0.0,0.0,0.0
7.0,35.0,206.0,0.0,0.0,0.0,0.0,0.0
8.0,35.0,615.0,0.0,1.1,0.0,0.0,3.0
9.0,35.0,262.0,0.0,0.0,0.0,0.0,0.0
10.0,35.0,74.0,0.0,0.0,0.0,0.0,0.0
11.0,35.0,76.0,0.0,0.0,0.0,0.0,0.0
12.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0
13.0,35.0,314.0,0.0,0.0,0.3,0.0,1.0
14.0,35.0,344.0,0.0,0.0,1.0,0.5,0.0
15.0,35.0,413.0,0.0,0.0,2.2,1.0,18.0
16.0,35.0,275.0,0.0,0.0,0.0,0.5,1.0
17.0,35.0,296.0,0.5,0.0,1.0,0.0,2.0
18.0,35.0,877.0,1.2,0.0,0.0,0.5,2.0
19.0,35.0,509.0,0.2,0.0,1.1,0.0,3.0
20.0,35.0,270.0,1.8,0.0,0.0,0.5,3.0
21.0,35.0,222.0,1.0,0.0,0.0,0.0,0.0
22.0,35.0,160.0,0.5,0.0,0.0,0.0,0.0
23.0,35.0,329.0,2.1,0.0,0.0,0.5,2.0
